WORK_ORD_NO,WORK_ORD_STATUS,WORK_ORD_STATUS,WORK_ORD_COMPLETION_DT,WORK_ORD_CLOSE_DT,JOB_EFFECTIVE_DT,ACT_NO,GRP_ID,STATUS_CD,EXECUTED_DT,LAST_UPDATE_ID,LAST_UPDATE_DT
ZBD8763001,4,Closed,2023-03-01 17:35:19,2023-03-01 18:01:13,2023-03-01 05:35:00,2,DWFM,COM,,WFM,2023-03-31 10:41:31
ZBD8763001,4,Closed,2023-03-01 17:35:19,2023-03-01 18:01:13,2023-03-01 05:35:00,3,SLMD,COM,2023-03-01 00:04:00,AsSLMDEss,2023-03-01 17:34:49
ZBD8763001,4,Closed,2023-03-01 17:35:19,2023-03-01 18:01:13,2023-03-01 05:35:00,4,SGMDP,COM,2023-03-01 17:35:00,AsSLMDEss,2023-03-01 17:35:07
ZBD8763001,4,Closed,2023-03-01 17:35:19,2023-03-01 18:01:13,2023-03-01 05:35:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-03-01 17:35:16
ZBD8763001,4,Closed,2023-03-01 17:35:19,2023-03-01 18:01:13,2023-03-01 05:35:00,6,SLMD,COM,2023-02-23 16:52:00,AsSLMDEss,2023-02-23 16:52:51
ZBD8839003,2,Submitted,,,,0,IMPACT,COM,,CP974280,2023-02-22 10:26:17
ZBD8839003,2,Submitted,,,,1,STCARE,RDY,,OM_JOB_SERVER,2023-08-02 11:40:47
ZBD8839003,2,Submitted,,,,2,GSP_SDN,COM,,P4007247,2023-07-31 16:54:52
ZBD8839003,2,Submitted,,,,3,GSP_SDN_TM,COM,,P4007247,2023-07-31 16:54:41
ZBD8839003,2,Submitted,,,,4,GSDT_SDN,RDY,,OM_JOB_SERVER,2023-08-02 11:40:47
ZBD8839003,2,Submitted,,,,5,BATCH_DCI,NRD,,OM_JOB_SERVER,2023-08-02 11:40:47
ZBD8839003,2,Submitted,,,,6,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-02 11:40:47
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,0,HSDE1,COM,2023-03-21 12:34:43,WFM,2023-03-28 12:58:43
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,1,WFMAPT,COM,,COMBroker,2023-03-21 16:58:12
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,2,WFM,COM,,AsDWFMss,2023-03-21 16:59:08
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,3,OPEE_CQ,COM,,WFM,2023-03-29 19:15:29
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,4,TNP,COM,,WFM,2023-04-13 11:23:44
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,5,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-05 17:39:17
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,6,TNM_CQC,COM,,WFM,2023-04-18 14:42:28
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,7,MCONF,COM,2023-04-05 17:57:41,OPIAWS101R,2023-04-06 08:30:16
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,8,EBPO,COM,,WFM,2023-04-19 16:28:40
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,9,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-19 16:28:47
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,10,WFM,COM,,AsDWFMss,2023-04-06 11:48:01
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,11,JOBREVIEW,COM,,p1309832,2023-04-06 18:12:10
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,12,WFM,COM,,AsDWFMss,2023-04-10 18:55:33
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,13,MCONF,COM,2023-04-10 18:57:45,OPIAWS101R,2023-04-11 08:30:19
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,14,WFM,COM,,AsDWFMss,2023-04-18 18:37:51
ZBD8944003,4,Closed,2023-04-20 14:43:01,2023-04-20 18:01:20,2023-04-19 04:28:00,15,MCONF,COM,2023-04-18 18:38:46,OPIAWS101R,2023-04-20 14:30:28
ZBD9336001,2,Submitted,,,,0,WFMAPT,CAN,,OM_JOB_SERVER,2023-03-08 09:44:06
ZBD9336001,2,Submitted,,,,1,WFM,CAN,,OM_JOB_SERVER,2023-03-08 10:16:30
ZBD9336001,2,Submitted,,,,2,HSDT1,COM,,allengu,2023-02-14 09:59:39
ZBD9336001,2,Submitted,,,,3,OPET_CQ,CAN,,OM_JOB_SERVER,2023-02-21 17:39:00
ZBD9336001,2,Submitted,,,,4,TNP,CAN,,OM_JOB_SERVER,2023-02-21 17:39:55
ZBD9336001,2,Submitted,,,,5,MCONF,RDY,2023-05-10 14:43:24,OM_JOB_SERVER,2023-06-07 17:35:50
ZBD9336001,2,Submitted,,,,6,TNM_CQC,CAN,,OM_JOB_SERVER,2023-03-08 09:43:40
ZBD9336001,2,Submitted,,,,7,TBPO1,COM,,allengu,2023-03-08 09:44:18
ZBD9336001,2,Submitted,,,,8,FRMS_HALF,COM,,OM_JOB_SERVER,2023-02-21 17:39:59
ZBD9336001,2,Submitted,,,,9,FRMS_FULL,NRD,,OM_AUTO_ALLOC,2023-02-13 17:24:11
ZBD9831018,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 14:13:09
ZBD9831018,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:21:21
ZBD9831018,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:21:32
ZBD9831018,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:21:35
ZBD9831018,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 14:12:55
ZBD9831018,2,Submitted,,,,5,JOBREVIEW,COM,,p1309832,2023-03-13 11:45:03
ZBE0489001,4,Closed,2023-02-23 12:32:18,2023-02-23 18:01:08,2023-02-23 00:00:00,0,FRMS_FULL,COM,,OM_JOB_SERVER,2023-02-23 12:32:17
ZBE0601002,4,Closed,2023-04-20 15:06:31,2023-04-20 18:01:12,2023-04-18 00:00:00,0,MCONF,COM,2023-02-13 15:13:31,OPIAWS101R,2023-04-20 14:30:27
ZBE0601002,4,Closed,2023-04-20 15:06:31,2023-04-20 18:01:12,2023-04-18 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:57:01
ZBE0988003,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 13:47:49
ZBE0988003,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:16:53
ZBE0988003,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:17:08
ZBE0988003,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:17:10
ZBE0988003,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 13:47:35
ZBE0988006,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 14:03:49
ZBE0988006,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:19:22
ZBE0988006,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:19:36
ZBE0988006,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:19:40
ZBE0988006,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 14:03:34
ZBE0988009,2,Submitted,,,,0,BATCH_DCI,COM,,OPFDCI102D,2023-09-21 03:33:34
ZBE0988009,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:18:56
ZBE0988009,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:19:09
ZBE0988009,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:19:10
ZBE0988009,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 13:59:45
ZBE0988012,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 13:57:19
ZBE0988012,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:18:27
ZBE0988012,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:18:42
ZBE0988012,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:18:45
ZBE0988012,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 13:57:05
ZBE0988015,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 13:54:49
ZBE0988015,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:17:59
ZBE0988015,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:18:12
ZBE0988015,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:18:15
ZBE0988015,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 13:54:35
ZBE3087002,2,Submitted,,,,0,HOLDING_Q,RDY,,OM_AUTO_ALLOC,2023-02-14 17:25:35
ZBE3087002,2,Submitted,,,,1,EXBP3,NRD,,OM_AUTO_ALLOC,2023-02-14 17:25:37
ZBE3087002,2,Submitted,,,,2,WBPO,CAN,,OM_JOB_SERVER,2023-06-01 15:16:25
ZBE3087002,2,Submitted,,,,3,GSDT77,CAN,,OM_JOB_SERVER,2023-06-01 09:19:40
ZBE3087002,2,Submitted,,,,4,SGX17,COM,,P4003478,2023-06-01 09:17:27
ZBE3087002,2,Submitted,,,,5,WFMAPT,CAN,,OM_JOB_SERVER,2023-06-01 15:17:35
ZBE3087002,2,Submitted,,,,6,EXBP3,NRD,,OM_AUTO_ALLOC,2023-02-14 17:25:44
ZBE3087002,2,Submitted,,,,7,PWCW,CAN,,OM_JOB_SERVER,2023-06-07 09:11:00
ZBE3087002,2,Submitted,,,,8,WFM,CAN,,OM_JOB_SERVER,2023-06-01 15:17:15
ZBE3087002,2,Submitted,,,,9,TNP,COM,,OM_JOB_SERVER,2023-06-07 09:11:05
ZBE3087002,2,Submitted,,,,10,FRMS_FULL,NRD,,OM_AUTO_ALLOC,2023-02-14 17:25:50
ZBE3087002,2,Submitted,,,,11,GSPSG_ME,COM,,fotweg,2023-06-07 10:55:15
ZBE3087002,2,Submitted,,,,12,GSDT77,COM,,P4003478,2023-06-01 09:19:21
ZBE3116001,9,PONR,,,2023-02-21 00:18:00,0,WFM,COM,,AsDWFMss,2023-02-14 10:37:49
ZBE3116001,9,PONR,,,2023-02-21 00:18:00,1,FRMS_HALF,COM,,OM_JOB_SERVER,2023-02-14 10:36:48
ZBE3116001,9,PONR,,,2023-02-21 00:18:00,2,DWFM,RDY,,OM_AUTO_ALLOC,2023-05-15 00:47:19
ZBE3116001,9,PONR,,,2023-02-21 00:18:00,3,SLMD,COM,2023-02-21 00:18:00,AsSLMDEss,2023-02-21 00:18:28
ZBE3116001,9,PONR,,,2023-02-21 00:18:00,4,SGMDP,COM,2023-02-21 00:37:00,AsSLMDEss,2023-02-21 00:46:58
ZBE3116001,9,PONR,,,2023-02-21 00:18:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-02-21 00:51:35
ZBE4058005,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 14:14:59
ZBE4058005,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:20:52
ZBE4058005,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:21:06
ZBE4058005,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:21:10
ZBE4058005,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 14:14:45
ZBE4058017,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 14:08:19
ZBE4058017,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:19:53
ZBE4058017,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:20:09
ZBE4058017,2,Submitted,,,,3,SDE_TP,RDY,,OM_JOB_SERVER,2023-09-18 20:20:10
ZBE4058017,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 14:08:05
ZBE4058023,2,Submitted,,,,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-08-24 14:10:39
ZBE4058023,2,Submitted,,,,1,RDC_PS22,COM,,CP793652,2023-09-18 20:20:24
ZBE4058023,2,Submitted,,,,2,GSDT_PS22,COM,,CP793652,2023-09-18 20:20:38
ZBE4058023,2,Submitted,,,,3,SDE_TP,RDY,,P4001738,2023-09-27 13:21:40
ZBE4058023,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-08-24 14:10:25
ZBE5124001,2,Submitted,,,,0,FRMS_HALF,COM,,OM_JOB_SERVER,2023-02-20 16:43:17
ZBE5124001,2,Submitted,,,,1,IMPACT,COM,,CP943733,2023-02-22 14:43:47
ZBE5124001,2,Submitted,,,,2,GSP_SDN,COM,,kamarulf,2023-05-29 14:12:03
ZBE5124001,2,Submitted,,,,3,GSP_SDN_TM,COM,,ndilla,2023-05-29 12:51:21
ZBE5124001,2,Submitted,,,,4,STCARE,RDY,,OM_JOB_SERVER,2023-05-29 16:35:01
ZBE5124001,2,Submitted,,,,5,GSDT_SDN,COM,,kamarulf,2023-05-29 14:12:41
ZBE5124001,2,Submitted,,,,6,BATCH_DCI,COM,,OM_JOB_SERVER,2023-05-29 14:12:59
ZBE5124001,2,Submitted,,,,7,SDWAN,COM,,P4002743,2023-09-25 15:59:32
ZBE5124001,2,Submitted,,,,8,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-05-29 16:35:01
ZBE5124001,2,Submitted,,,,9,JOBREVIEW,COM,,CP740655,2023-06-01 15:22:15
ZBE5124001,2,Submitted,,,,10,JOBREVIEW,COM,,CP740655,2023-06-01 15:22:31
ZBE5124001,2,Submitted,,,,11,JOBREVIEW,COM,,CP740655,2023-06-01 15:23:00
ZBE5124002,2,Submitted,,,,0,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-02-20 16:43:27
ZBE5124002,2,Submitted,,,,1,IMPACT,COM,,CP943733,2023-02-22 14:48:12
ZBE5124002,2,Submitted,,,,2,GSP_SDN,COM,,kamarulf,2023-05-29 14:13:03
ZBE5124002,2,Submitted,,,,3,GSP_SDN_TM,COM,,ndilla,2023-05-29 12:51:21
ZBE5124002,2,Submitted,,,,4,STCARE,RDY,,OM_JOB_SERVER,2023-05-29 16:35:31
ZBE5124002,2,Submitted,,,,5,GSDT_SDN,COM,,kamarulf,2023-05-29 14:13:20
ZBE5124002,2,Submitted,,,,6,BATCH_DCI,COM,,OM_JOB_SERVER,2023-05-29 14:13:39
ZBE5124002,2,Submitted,,,,7,SDWAN,COM,,P4002743,2023-09-25 15:59:14
ZBE5124002,2,Submitted,,,,8,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-05-29 16:35:31
ZBE5124002,2,Submitted,,,,9,JOBREVIEW,COM,,CP740655,2023-06-01 15:19:09
ZBE5124002,2,Submitted,,,,10,JOBREVIEW,COM,,CP740655,2023-06-01 15:19:53
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,0,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-02-14 17:34:03
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,1,WFM,COM,,AsDWFMss,2023-02-14 17:34:21
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,2,DWFM,COM,,WFM,2023-02-25 08:53:09
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,3,SLMD,COM,2023-02-23 16:18:26,OPOSME101R,2023-02-27 08:15:18
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,4,SGMDP,COM,2023-02-27 08:15:00,AsSLMDEss,2023-02-27 08:15:48
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-02-27 08:16:05
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,6,SLMD,COM,2023-02-23 16:45:00,OPOSME101R,2023-02-27 08:15:18
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,7,WFM,COM,,AsDWFMss,2023-02-23 16:47:26
ZBE5227001,4,Closed,2023-02-27 08:16:08,2023-02-27 12:01:18,2023-02-27 08:15:00,8,WFM,COM,,AsDWFMss,2023-02-24 11:38:01
ZBE7377005,4,Closed,2023-09-15 08:30:02,2023-09-15 12:01:13,2023-03-25 00:00:00,0,SWIOCH1,COM,,p1309872,2023-09-15 08:29:59
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,0,FTTHCHK,COM,,OPOFTV101R,2023-02-15 11:02:29
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,1,FRMS_HALF,COM,,OM_JOB_SERVER,2023-02-17 00:10:40
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,2,ICT,COM,,OPOOPN107R,2023-02-28 15:07:44
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,3,ANE1,COM,,OPONRS301R,2023-02-28 15:30:29
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,4,MCONF,COM,2023-02-28 15:33:31,OPIAWS101R,2023-03-02 08:30:18
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-03-02 00:03:34
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,6,SYSDWFM,COM,2023-02-15 11:08:00,AsDWFMss,2023-02-15 11:08:07
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,7,FTTHCHK,COM,,OPOFTV101R,2023-02-15 15:18:29
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,8,MCONF,COM,2023-02-25 13:46:02,OPIAWS101R,2023-03-02 08:30:18
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,9,JOBREVIEW,COM,,abdulwahab,2023-02-16 11:30:07
ZBE7485001,4,Closed,2023-03-02 08:30:39,2023-03-02 12:01:15,2023-03-01 00:00:00,10,SYSDWFM,COM,2023-02-15 15:18:00,AsDWFMss,2023-02-15 15:18:40
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,0,WFM,COM,,AsDWFMss,2023-02-15 12:15:06
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,1,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-02-15 12:13:24
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,2,DWFM,COM,,WFM,2023-03-06 18:58:30
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,3,SLMD,COM,2023-02-25 12:02:17,OPOSME101R,2023-03-07 08:15:19
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,4,SGMDP,COM,2023-03-07 08:15:00,AsSLMDEss,2023-03-07 08:15:57
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-03-07 08:16:27
ZBE8384001,4,Closed,2023-03-07 08:16:30,2023-03-07 12:01:19,2023-03-07 08:15:00,6,WFM,COM,,AsDWFMss,2023-02-25 23:38:31
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,0,WFM,COM,,AsDWFMss,2023-02-15 15:10:06
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,1,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-02-15 15:08:26
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,2,DWFM,COM,,WFM,2023-03-07 08:30:31
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,3,SLMD,COM,2023-03-01 12:58:35,OPOSME101R,2023-03-07 08:15:19
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,4,SGMDP,COM,2023-03-07 08:15:00,AsSLMDEss,2023-03-07 08:15:52
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-03-07 08:16:11
ZBE9051001,4,Closed,2023-03-07 08:31:31,2023-03-07 12:01:09,2023-03-07 08:30:00,6,WFM,COM,,AsDWFMss,2023-03-01 23:41:13
ZBE9097002,9,PONR,,,2022-08-01 00:00:00,0,EXVM2,DLY,,OM_AUTO_ALLOC,2023-02-16 16:54:42
ZBE9097002,9,PONR,,,2022-08-01 00:00:00,1,EXGL2,COM,,p1309860,2023-04-08 10:50:23
ZBE9097031,9,PONR,,,2022-08-01 00:00:00,0,EXVM2,DLY,,OM_AUTO_ALLOC,2023-02-16 16:56:30
ZBE9097031,9,PONR,,,2022-08-01 00:00:00,1,EXGL2,COM,,p1309860,2023-04-08 10:50:23
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,0,WFM,COM,,AsDWFMss,2023-02-15 16:35:36
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,1,FRMS_HALF,COM,,OM_JOB_SERVER,2023-02-15 16:35:01
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,2,DWFM,COM,,WFM,2023-03-02 09:07:26
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,3,SLMD,COM,2023-02-27 18:31:06,OPOSME101R,2023-03-06 08:15:18
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,4,SGMDP,COM,2023-03-06 08:15:00,AsSLMDEss,2023-03-06 08:15:51
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-03-06 08:16:04
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,6,SLMD,COM,2023-02-28 11:31:00,OPOSME101R,2023-03-06 08:15:18
ZBE9494001,4,Closed,2023-03-06 08:16:08,2023-03-06 12:01:16,2023-03-06 08:15:00,7,WFM,COM,,jennsoon,2023-03-01 16:09:25
ZBE9694001,2,Submitted,,,,0,WFM,COM,,JOYCELINE,2023-05-11 15:20:04
ZBE9694001,2,Submitted,,,,1,TNP,COM,,tbrg,2023-04-17 11:26:02
ZBE9694001,2,Submitted,,,,2,TNM_CQE,COM,,nsrlsyrf,2023-04-19 10:06:53
ZBE9694001,2,Submitted,,,,3,MCONF,EXC,2023-05-10 14:43:24,ESOM_APP,2023-05-10 14:43:24
ZBE9694001,2,Submitted,,,,4,FRMS_FULL,NRD,,OM_AUTO_ALLOC,2023-02-15 17:15:19
ZBF3334006,9,PONR,,,2023-02-15 00:00:00,0,EXSXSCP2,DLY,,OM_AUTO_ALLOC,2023-02-16 07:30:10
ZBF3334006,9,PONR,,,2023-02-15 00:00:00,1,EXAR4,COM,2023-02-16 09:18:36,hkboon,2023-02-16 09:23:37
ZBF3334006,9,PONR,,,2023-02-15 00:00:00,2,EXAR2,COM,,hkboon,2023-02-16 09:43:02
ZBF3748001,2,Submitted,,,,0,IPSVC,RDY,,OM_AUTO_ALLOC,2023-02-16 13:30:49
ZBF3748001,2,Submitted,,,,1,FRMS_HALF,NRD,,OM_AUTO_ALLOC,2023-02-16 13:30:50
ZBF3748001,2,Submitted,,,,2,SATIP,NRD,,OM_AUTO_ALLOC,2023-02-16 13:30:51
ZBF3748001,2,Submitted,,,,3,FRMS_FULL,NRD,,OM_AUTO_ALLOC,2023-02-16 13:30:53
ZBF4271001,4,Closed,2023-04-20 10:45:22,2023-04-20 12:01:16,2023-03-01 00:00:00,0,CYBUGFS,COM,,p1330836,2023-03-02 10:03:06
ZBF4271001,4,Closed,2023-04-20 10:45:22,2023-04-20 12:01:16,2023-03-01 00:00:00,1,SOFTCY,COM,2023-03-01 11:15:38,P1349999,2023-03-01 11:16:52
ZBF4271001,4,Closed,2023-04-20 10:45:22,2023-04-20 12:01:16,2023-03-01 00:00:00,2,CCY,COM,2023-02-19 03:23:52,p1310132,2023-03-02 09:48:53
ZBF4271001,4,Closed,2023-04-20 10:45:22,2023-04-20 12:01:16,2023-03-01 00:00:00,3,GACY,COM,,p1334041,2023-04-20 10:45:17
ZBF4271004,4,Closed,2023-04-20 10:40:57,2023-04-20 12:01:16,2023-03-01 00:00:00,0,CYBUGFS,COM,,p1330836,2023-03-02 10:02:34
ZBF4271004,4,Closed,2023-04-20 10:40:57,2023-04-20 12:01:16,2023-03-01 00:00:00,1,SOFTCY,COM,2023-03-01 11:18:51,P1349999,2023-03-01 11:19:39
ZBF4271004,4,Closed,2023-04-20 10:40:57,2023-04-20 12:01:16,2023-03-01 00:00:00,2,CCY,COM,2023-02-19 03:27:37,p1310132,2023-03-02 09:54:29
ZBF4271004,4,Closed,2023-04-20 10:40:57,2023-04-20 12:01:16,2023-03-01 00:00:00,3,GACY,COM,,p1334041,2023-04-20 10:40:54
ZBF4271005,4,Closed,2023-04-20 10:43:31,2023-04-20 12:01:16,2023-03-01 00:00:00,0,CYBUGFS,COM,,p1330836,2023-03-02 10:02:22
ZBF4271005,4,Closed,2023-04-20 10:43:31,2023-04-20 12:01:16,2023-03-01 00:00:00,1,SOFTCY,COM,2023-03-01 11:19:49,P1349999,2023-03-01 11:20:30
ZBF4271005,4,Closed,2023-04-20 10:43:31,2023-04-20 12:01:16,2023-03-01 00:00:00,2,CCY,COM,2023-02-19 03:28:51,p1310132,2023-03-02 09:56:34
